service_id,service_alias,source_type,source_run_dir,source_checkpoint_name,source_checkpoint_path,client_name,round_index,checkpoint_kind,category,original_client_id,functional_task_type,functional_input_modality,functional_input_shape,functional_output_type,functional_label_space,functional_label_count,functional_data_domain,functional_corruption_category,functional_num_samples,functional_class_distribution,train_loss,evaluation_split,evaluation_accuracy,latency_seconds,trial_evaluation_time_seconds,reliability_profile_time_seconds,profile_build_time_seconds,quality_factor,reliability_score,prediction_distribution,weights_file
clean+translate360,clean+translate360,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_3.pt,client_7,3,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.21659879160649848,test,0.8038,2.9203679170000214,2.920709792000025,0.2612537920001614,3.4184293749999597,0.8038000000000001,0.8343933971262488,"[0.0714, 0.13, 0.089, 0.1208, 0.0812, 0.0898, 0.1416, 0.0782, 0.097, 0.101]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate360.pt
clean+translate361,clean+translate361,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_4.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_4.pt,client_7,4,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.15770898962562735,test,0.8246,2.874234625000099,2.8746467089999896,0.4904023750000306,3.4590350840001065,0.8246,0.8628014952768762,"[0.081, 0.1524, 0.0926, 0.1192, 0.0906, 0.0772, 0.1018, 0.0922, 0.0888, 0.1042]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate361.pt
clean+translate362,clean+translate362,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_5.pt,client_7,5,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.1471524401426767,test,0.8612,2.8941298749998623,2.89442162499995,0.2678141669998695,3.2580710830000044,0.8612,0.8803950229838807,"[0.0932, 0.1306, 0.1174, 0.0922, 0.1038, 0.0864, 0.1004, 0.0962, 0.0806, 0.0992]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate362.pt
clean+translate363,clean+translate363,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_6.pt,client_7,6,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.10912969155293523,test,0.8746,2.5963102499999877,2.5964581250000265,0.2712126249998619,2.9658846250001716,0.8746,0.9166529778601481,"[0.082, 0.1274, 0.1046, 0.1028, 0.0884, 0.0778, 0.1182, 0.1012, 0.083, 0.1146]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate363.pt
clean+translate364,clean+translate364,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_7.pt,client_7,7,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.11391846135710225,test,0.883,2.684865041999956,2.685073958999965,0.29446374999997715,3.016632917000152,0.883,0.8893790617503449,"[0.0948, 0.1146, 0.1054, 0.1306, 0.0904, 0.0968, 0.1044, 0.0912, 0.0722, 0.0996]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate364.pt
clean+translate365,clean+translate365,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_8.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_8.pt,client_7,8,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.10682341583411802,test,0.8634,3.933305125000061,3.9344073749998643,0.3306691669999964,4.365575666000041,0.8634000000000001,0.8793379192769541,"[0.102, 0.1244, 0.0862, 0.1492, 0.0778, 0.0848, 0.0918, 0.1144, 0.073, 0.0964]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate365.pt
clean+translate366,clean+translate366,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_9.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_9.pt,client_7,9,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.09215732574970885,test,0.9014,3.4947046659999614,3.495248624999931,0.4222140839999611,4.027120791000016,0.9014,0.9282989809390391,"[0.1006, 0.132, 0.0996, 0.0986, 0.0976, 0.0892, 0.1038, 0.1094, 0.0796, 0.0896]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate366.pt
clean+translate367,clean+translate367,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_10.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_10.pt,client_7,10,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.09515563144602558,test,0.9022,4.915341582999872,4.9178502090001075,0.320323708999922,5.446040583000013,0.9022,0.922664903988158,"[0.096, 0.1298, 0.1, 0.1096, 0.0878, 0.1132, 0.0888, 0.0922, 0.0782, 0.1044]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate367.pt
clean+translate368,clean+translate368,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_11.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_11.pt,client_7,11,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.07442047582431273,test,0.9126,4.655898916000069,4.6568843749998905,0.8872308750001139,5.754009708000012,0.9126000000000001,0.9246963387882944,"[0.1188, 0.1198, 0.1052, 0.116, 0.0924, 0.0838, 0.0932, 0.0944, 0.0872, 0.0892]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate368.pt
clean+translate369,clean+translate369,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_12.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_12.pt,client_7,12,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.07013545303859493,test,0.9076,4.080018167000162,4.08053783399987,0.34973124999987704,4.614644624999983,0.9075999999999999,0.9248499481260223,"[0.088, 0.1186, 0.0942, 0.1142, 0.0926, 0.0966, 0.115, 0.0978, 0.0884, 0.0946]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate369.pt
clean+translate370,clean+translate370,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_13.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_13.pt,client_7,13,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.058419813232665714,test,0.8942,3.0366079169998557,3.0370265829999425,0.3054594590000761,3.4807408749998103,0.8942,0.91487092851732,"[0.0916, 0.1178, 0.0996, 0.133, 0.0948, 0.0846, 0.0866, 0.117, 0.0704, 0.1046]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate370.pt
clean+translate371,clean+translate371,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_14.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_14.pt,client_7,14,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.06446075553751805,test,0.9092,2.760124874999974,2.7603698750001513,0.3126622079998924,3.189410250000037,0.9091999999999999,0.916267833658312,"[0.104, 0.1368, 0.1058, 0.1096, 0.0874, 0.1008, 0.0896, 0.1004, 0.0742, 0.0914]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate371.pt
clean+translate372,clean+translate372,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_15.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_15.pt,client_7,15,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.07364416974737789,test,0.9206,3.0502702910000608,3.0505515840000044,0.3029912909998984,3.4553355000000465,0.9206,0.9380448440447162,"[0.0898, 0.1234, 0.0972, 0.1156, 0.101, 0.0898, 0.1038, 0.1106, 0.0738, 0.095]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate372.pt
clean+translate373,clean+translate373,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_16.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_16.pt,client_7,16,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.050729200378003894,test,0.93,2.9818422920000103,2.982127042000002,0.3952199999998811,3.4834990829999697,0.9299999999999999,0.9396419055324109,"[0.1048, 0.1142, 0.105, 0.1148, 0.0948, 0.0844, 0.0926, 0.111, 0.0898, 0.0886]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate373.pt
clean+translate374,clean+translate374,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_17.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_17.pt,client_7,17,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.050201912805663815,test,0.9282,3.252764375000197,3.253261457999997,0.343661000000111,3.743098791999955,0.9282,0.9332381217069843,"[0.0992, 0.1206, 0.1008, 0.1112, 0.0912, 0.0842, 0.0996, 0.097, 0.0918, 0.1044]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate374.pt
clean+translate375,clean+translate375,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_18.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_18.pt,client_7,18,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.04723486578035535,test,0.9156,2.7829261659999247,2.7830941659999553,0.3257974999999078,3.2348255829999744,0.9156000000000001,0.9110020721328369,"[0.0944, 0.1216, 0.0984, 0.1324, 0.0904, 0.0882, 0.094, 0.0978, 0.0786, 0.1042]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate375.pt
clean+translate376,clean+translate376,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_19.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_19.pt,client_7,19,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.043825753893928995,test,0.9186,3.031406541999786,3.0316141670000434,0.3183859159998974,3.408901541999967,0.9186,0.9196137493140286,"[0.098, 0.1204, 0.1098, 0.1168, 0.0944, 0.086, 0.1, 0.1044, 0.0646, 0.1056]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate376.pt
clean+translate377,clean+translate377,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7.pt,client_7,20,final_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.047951237594878134,test,0.929,2.8122971249999864,2.812701625000045,0.30655141599982016,3.231075042000157,0.9289999999999999,0.9312159646370095,"[0.0984, 0.1124, 0.1026, 0.1098, 0.0924, 0.0892, 0.0948, 0.0982, 0.1026, 0.0996]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate377.pt
clean+translate378,clean+translate378,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_7_round_20.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_7_round_20.pt,client_7,20,round_snapshot,clean+translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1323,"{""0"": 74, ""1"": 284, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 182, ""6"": 167, ""7"": 68, ""8"": 55, ""9"": 87}",0.047951237594878134,test,0.929,3.2731150829999933,3.273429374999978,0.2879648340001495,3.679596208000021,0.9289999999999999,0.9312159646370095,"[0.0984, 0.1124, 0.1026, 0.1098, 0.0924, 0.0892, 0.0948, 0.0982, 0.1026, 0.0996]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate378.pt
clean+translate379,clean+translate379,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_1.pt,client_8,1,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.8848187679594214,test,0.5948,2.837265333000005,2.837522290999914,0.28713375000006636,3.227786665999929,0.5948,0.7106091200734944,"[0.053, 0.2268, 0.0738, 0.1676, 0.0692, 0.1094, 0.1008, 0.0766, 0.0292, 0.0936]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate379.pt
clean+translate380,clean+translate380,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_2.pt,client_8,2,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.3906422675107465,test,0.724,3.206244417000107,3.2066607920000934,0.3251746250000451,3.5892805840001074,0.724,0.8164101783993892,"[0.0788, 0.1772, 0.0972, 0.1294, 0.0914, 0.0758, 0.1094, 0.0704, 0.0466, 0.1238]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate380.pt
clean+translate381,clean+translate381,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_3.pt,client_8,3,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.18507369302890517,test,0.823,2.7744332919999124,2.774657292000029,0.3094739169998775,3.2014176249999764,0.8230000000000001,0.8702075951455606,"[0.0826, 0.122, 0.0738, 0.1256, 0.0944, 0.0932, 0.1218, 0.1124, 0.07, 0.1042]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate381.pt
clean+translate382,clean+translate382,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_4.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_4.pt,client_8,4,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.13000338851953996,test,0.8436,3.0650409590000436,3.0654353750001064,0.3168829999999616,3.4816725409998526,0.8436,0.8912365578138757,"[0.0842, 0.1216, 0.1074, 0.1126, 0.1068, 0.0546, 0.0918, 0.104, 0.0818, 0.1352]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate382.pt
clean+translate383,clean+translate383,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_5.pt,client_8,5,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.10513697784732688,test,0.8632,2.8404344160001074,2.8406841250000525,0.3258747920001497,3.320475874999829,0.8632,0.8803412733105777,"[0.0896, 0.127, 0.0916, 0.1146, 0.1006, 0.0922, 0.0998, 0.0842, 0.0756, 0.1248]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate383.pt
clean+translate384,clean+translate384,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_6.pt,client_8,6,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.08391798753291368,test,0.8566,3.0271193329999733,3.027582250000023,0.2930374170000505,3.4602412920000916,0.8566,0.8764383949763475,"[0.0862, 0.1386, 0.085, 0.1408, 0.0932, 0.0642, 0.0952, 0.1122, 0.0702, 0.1144]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate384.pt
clean+translate385,clean+translate385,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_7.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_7.pt,client_8,7,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.07002520657172709,test,0.8782,4.136265290999972,4.136765792000006,0.5838071670000318,4.900325000000066,0.8782,0.919715701322805,"[0.0816, 0.1046, 0.114, 0.1132, 0.0874, 0.0762, 0.13, 0.0852, 0.0962, 0.1116]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate385.pt
clean+translate386,clean+translate386,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate,client_8_round_8.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/clean_translate/clients/client_8_round_8.pt,client_8,8,round_snapshot,clean+translate,client_8,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_clean+translate,clean+translate,1365,"{""0"": 74, ""1"": 283, ""2"": 68, ""3"": 234, ""4"": 104, ""5"": 86, ""6"": 167, ""7"": 67, ""8"": 55, ""9"": 227}",0.07635145002242291,test,0.8942,5.626118124999948,5.62656724999988,0.31404987500013704,6.0880508329998975,0.8941999999999999,0.8941598614442865,"[0.0934, 0.1172, 0.0886, 0.1204, 0.0982, 0.0848, 0.1024, 0.105, 0.0846, 0.1054]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/clean+translate386.pt
